ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,ride_length,weekday
E7AE1F3F81207291,electric_bike,"2023-12-04 08:33:00","2023-12-04 08:45:00","Morgan St & 18th St",13163,"Desplaines St & Jackson Blvd",15539,42,-88,42,-88,casual,12,Monday
B5FF3489F6C6D204,classic_bike,"2023-12-06 10:35:00","2023-12-06 10:50:00","Canal St & Taylor St",15550,"Wood St & Taylor St (Temp)",13285,42,-88,42,-88,casual,15,Wednesday
31E5971951B6367A,classic_bike,"2023-12-09 11:51:00","2023-12-09 11:58:00","California Ave & Fletcher St",15642,"Kimball Ave & Belmont Ave",KA150400009X,42,-88,42,-88,member,7,Saturday
F2905EDEE654FB17,classic_bike,"2023-12-15 22:37:00","2023-12-15 22:42:00","California Ave & Fletcher St",15642,"Kimball Ave & Belmont Ave",KA150400009X,42,-88,42,-88,member,5,Friday
204F2E10ECF03768,electric_bike,"2023-12-09 22:46:00","2023-12-09 22:54:00","Michigan Ave & Washington St",13001,"McClurg Ct & Ohio St",TA1306000029,42,-88,42,-88,casual,8,Saturday
B06FBE16095EC3A2,classic_bike,"2023-12-15 17:36:00","2023-12-15 17:42:00","California Ave & Fletcher St",15642,"Kimball Ave & Belmont Ave",KA150400009X,42,-88,42,-88,casual,6,Friday
FB411B2C6ACE1EDD,classic_bike,"2023-12-01 09:22:00","2023-12-01 09:27:00","Throop St & Taylor St",13139,"Wood St & Taylor St (Temp)",13285,42,-88,42,-88,member,5,Friday
BBB851F13FEB205A,classic_bike,"2023-12-07 07:39:00","2023-12-07 07:49:00","South Shore Dr & 67th St",KA1503000029,"Stony Island Ave & 67th St",KA1503000023,42,-88,42,-88,member,10,Thursday
1FB9296AEA6CDB7F,classic_bike,"2023-12-25 14:03:00","2023-12-25 14:39:00","Dearborn St & Monroe St",TA1305000006,"Adler Planetarium",13431,42,-88,42,-88,member,36,Monday
2295A97E7938BB8F,classic_bike,"2023-12-16 21:26:00","2023-12-16 21:32:00","Canal St & Taylor St",15550,"Desplaines St & Jackson Blvd",15539,42,-88,42,-88,member,6,Saturday
2EC648BE0386FCD3,classic_bike,"2023-12-07 08:06:00","2023-12-07 08:20:00","Franklin St & Chicago Ave",13017,"Desplaines St & Jackson Blvd",15539,42,-88,42,-88,casual,14,Thursday
D300FDD2784FA3DB,classic_bike,"2023-12-09 13:23:00","2023-12-09 13:32:00","Franklin St & Chicago Ave",13017,"McClurg Ct & Ohio St",TA1306000029,42,-88,42,-88,casual,9,Saturday
E7BAC4953C988BE7,electric_bike,"2023-12-16 20:37:00","2023-12-16 20:45:00","Michigan Ave & Washington St",13001,"Desplaines St & Jackson Blvd",15539,42,-88,42,-88,member,8,Saturday
0C4C5445933FC600,classic_bike,"2023-12-07 21:46:00","2023-12-07 22:25:00","California Ave & Fletcher St",15642,"Wood St & Taylor St (Temp)",13285,42,-88,42,-88,member,39,Thursday
243ED0CDED24B513,electric_bike,"2023-12-04 20:24:00","2023-12-04 20:39:00","Wood St & Milwaukee Ave",13221,"McClurg Ct & Ohio St",TA1306000029,42,-88,42,-88,member,15,Monday
89C7400C4BE28D2D,classic_bike,"2023-12-19 16:34:00","2023-12-19 16:46:00","Dearborn St & Monroe St",TA1305000006,"McClurg Ct & Ohio St",TA1306000029,42,-88,42,-88,member,12,Tuesday
498AE5523586EDC7,classic_bike,"2023-12-07 17:25:00","2023-12-07 17:39:00","Dearborn St & Van Buren St",624,"Indiana Ave & 26th St",TA1307000005,42,-88,42,-88,member,14,Thursday
9AC2E3941C4E4BB4,electric_bike,"2023-12-26 11:34:00","2023-12-26 11:48:00","Campbell Ave & 51st St",383,"Kedzie Ave & 57th St",346,42,-88,42,-88,casual,14,Tuesday
3EF52F2618BD7E14,classic_bike,"2023-12-04 08:42:00","2023-12-04 08:58:00","Sedgwick St & North Ave",TA1307000038,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,16,Monday
60EA0771C6CBEE3A,electric_bike,"2023-12-02 06:55:00","2023-12-02 06:57:00","Shields Ave & 31st St",KA1503000038,"Wentworth Ave & 33rd St",15445,42,-88,42,-88,member,2,Saturday
F207713297EE9F30,classic_bike,"2023-12-08 13:12:00","2023-12-08 13:15:00","Shields Ave & 31st St",KA1503000038,"Wentworth Ave & 33rd St",15445,42,-88,42,-88,member,3,Friday
1E034B421B6496BC,classic_bike,"2023-12-11 16:34:00","2023-12-11 16:39:00","Sangamon St & Lake St",TA1306000015,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,5,Monday
B219BB32B0BD642C,classic_bike,"2023-12-17 12:35:00","2023-12-17 12:42:00","Ashland Ave & Chicago Ave",13247,"Carpenter St & Huron St",13196,42,-88,42,-88,member,7,Sunday
5CBCA682F5405B43,classic_bike,"2023-12-10 13:11:00","2023-12-10 13:16:00","Ashland Ave & Chicago Ave",13247,"Carpenter St & Huron St",13196,42,-88,42,-88,member,5,Sunday
CAF881C826F6D32A,electric_bike,"2023-12-04 09:36:00","2023-12-04 09:46:00","Ashland Ave & Chicago Ave",13247,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,10,Monday
824E5948F1DFEED3,classic_bike,"2023-12-15 12:56:00","2023-12-15 13:02:00","Dearborn St & Monroe St",TA1305000006,"DuSable Lake Shore Dr & Monroe St",13300,42,-88,42,-88,member,6,Friday
799C46FC6617DC8E,electric_bike,"2023-12-03 16:12:00","2023-12-03 16:17:00","Canal St & Taylor St",15550,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,5,Sunday
BA96751F3F2E160A,electric_bike,"2023-12-08 16:28:00","2023-12-08 16:33:00","Canal St & Taylor St",15550,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,5,Friday
20ABD066FC82FA57,classic_bike,"2023-12-23 14:50:00","2023-12-23 15:08:00","South Shore Dr & 67th St",KA1503000029,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,member,18,Saturday
779BD1AB0AAED275,classic_bike,"2023-12-29 11:42:00","2023-12-29 11:50:00","Wood St & Milwaukee Ave",13221,"Carpenter St & Huron St",13196,42,-88,42,-88,member,8,Friday
23304BD8FE32CC24,classic_bike,"2023-12-20 23:07:00","2023-12-20 23:15:00","Canal St & Taylor St",15550,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,8,Wednesday
7E57981E6552EFC5,electric_bike,"2023-12-08 15:38:00","2023-12-08 16:39:00","Michigan Ave & Washington St",13001,"DuSable Lake Shore Dr & Monroe St",13300,42,-88,42,-88,casual,61,Friday
66184F3F1F114214,classic_bike,"2023-12-07 17:55:00","2023-12-07 18:05:00","Canal St & Taylor St",15550,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,casual,10,Thursday
5F9AC66BCF7F8214,electric_bike,"2023-12-22 13:58:00","2023-12-22 14:07:00","Franklin St & Chicago Ave",13017,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,casual,9,Friday
90A6911597745934,classic_bike,"2023-12-09 12:36:00","2023-12-09 13:01:00","Larrabee St & Armitage Ave",TA1309000006,"DuSable Lake Shore Dr & Monroe St",13300,42,-88,42,-88,casual,25,Saturday
B6E43D3618A4DDFF,classic_bike,"2023-12-09 12:35:00","2023-12-09 13:01:00","Larrabee St & Armitage Ave",TA1309000006,"DuSable Lake Shore Dr & Monroe St",13300,42,-88,42,-88,casual,26,Saturday
24CAD7EB5089B41A,classic_bike,"2023-12-09 12:35:00","2023-12-09 13:02:00","Larrabee St & Armitage Ave",TA1309000006,"DuSable Lake Shore Dr & Monroe St",13300,42,-88,42,-88,casual,27,Saturday
67FB0C061C65CB4A,classic_bike,"2023-12-08 16:08:00","2023-12-08 16:14:00","Dearborn St & Monroe St",TA1305000006,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,6,Friday
7CCDCF337B9F7D3C,classic_bike,"2023-12-07 11:17:00","2023-12-07 11:20:00","Wood St & Milwaukee Ave",13221,"Ashland Ave & Blackhawk St",13224,42,-88,42,-88,member,3,Thursday
A13A4F74AFF00AC0,electric_bike,"2023-12-08 15:39:00","2023-12-08 16:38:00","Michigan Ave & Washington St",13001,"DuSable Lake Shore Dr & Monroe St",13300,42,-88,42,-88,casual,59,Friday
2E6197DFFEB569CD,classic_bike,"2023-12-08 15:43:00","2023-12-08 16:38:00","Michigan Ave & Washington St",13001,"DuSable Lake Shore Dr & Monroe St",13300,42,-88,42,-88,casual,55,Friday
0B5655FE6A1400B2,electric_bike,"2023-12-21 20:15:00","2023-12-21 20:30:00","Wood St & Milwaukee Ave",13221,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,casual,15,Thursday
1A257E3958406DC6,classic_bike,"2023-12-17 15:55:00","2023-12-17 16:46:00","Lakefront Trail & Bryn Mawr Ave",15576,"DuSable Lake Shore Dr & Monroe St",13300,42,-88,42,-88,casual,51,Sunday
713376CC033DA5B7,electric_bike,"2023-12-20 16:48:00","2023-12-20 16:55:00","Franklin St & Chicago Ave",13017,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,casual,7,Wednesday
A94524D5C06B74B6,classic_bike,"2023-12-18 16:07:00","2023-12-18 16:15:00","Franklin St & Chicago Ave",13017,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,casual,8,Monday
4188AE9506751C06,electric_bike,"2023-12-07 12:57:00","2023-12-07 13:06:00","Franklin St & Chicago Ave",13017,"Ashland Ave & Blackhawk St",13224,42,-88,42,-88,member,9,Thursday
69BB99E792D9E036,classic_bike,"2023-12-11 23:15:00","2023-12-11 23:22:00","Canal St & Taylor St",15550,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,7,Monday
5B498FB4E335151E,classic_bike,"2023-12-10 20:12:00","2023-12-10 20:18:00","Canal St & Taylor St",15550,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,6,Sunday
1094482D9A68F231,classic_bike,"2023-12-06 22:14:00","2023-12-06 22:21:00","Canal St & Taylor St",15550,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,7,Wednesday
ABA3B51B156C3379,classic_bike,"2023-12-05 21:07:00","2023-12-05 21:13:00","Canal St & Taylor St",15550,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,6,Tuesday
9FB709891FF65DBC,classic_bike,"2023-12-04 21:14:00","2023-12-04 21:20:00","Canal St & Taylor St",15550,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,6,Monday
4F1E1ED7498F4FAE,classic_bike,"2023-12-02 00:40:00","2023-12-02 00:43:00","Wood St & Milwaukee Ave",13221,"Ashland Ave & Blackhawk St",13224,42,-88,42,-88,casual,3,Saturday
2B4BA130EC284318,classic_bike,"2023-12-25 11:45:00","2023-12-25 11:53:00","Michigan Ave & Washington St",13001,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,8,Monday
787CCE16A4AA282C,classic_bike,"2023-12-05 12:13:00","2023-12-05 12:29:00","Wood St & Milwaukee Ave",13221,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,16,Tuesday
EB91602B6BFD8C7C,classic_bike,"2023-12-19 19:43:00","2023-12-19 19:46:00","Wood St & Milwaukee Ave",13221,"Ashland Ave & Blackhawk St",13224,42,-88,42,-88,member,3,Tuesday
DA00B301DBCC4EBF,electric_bike,"2023-12-08 09:53:00","2023-12-08 10:04:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,member,11,Friday
37DEDC0D5BD1BD3E,electric_bike,"2023-12-15 03:03:00","2023-12-15 03:10:00","Broadway & Granville Ave",15571,"Glenwood Ave & Touhy Ave",525,42,-88,42,-88,member,7,Friday
D97D356CECC7BAA3,classic_bike,"2023-12-08 00:45:00","2023-12-08 00:54:00","Broadway & Granville Ave",15571,"Glenwood Ave & Touhy Ave",525,42,-88,42,-88,member,9,Friday
17CB0613069718D1,electric_bike,"2023-12-13 09:33:00","2023-12-13 09:41:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,member,8,Wednesday
849925E7E0838507,classic_bike,"2023-12-07 10:30:00","2023-12-07 10:42:00","Halsted St & 35th St",TA1308000043,"Wentworth Ave & 33rd St",15445,42,-88,42,-88,member,12,Thursday
29E3F23A7C02AA25,classic_bike,"2023-12-01 21:03:00","2023-12-01 21:11:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,member,8,Friday
7793A9B29B77874A,classic_bike,"2023-12-25 10:46:00","2023-12-25 11:01:00","Halsted St & 35th St",TA1308000043,"Wentworth Ave & 33rd St",15445,42,-88,42,-88,member,15,Monday
451CE0C1D04075C4,classic_bike,"2023-12-20 23:13:00","2023-12-20 23:35:00","Clark St & Lunt Ave",KA1504000162,"Glenwood Ave & Touhy Ave",525,42,-88,42,-88,member,22,Wednesday
40AF5F4D8F981803,electric_bike,"2023-12-03 15:27:00","2023-12-03 15:36:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,member,9,Sunday
4245DB5242079278,classic_bike,"2023-12-04 23:05:00","2023-12-04 23:12:00","Halsted St & 35th St",TA1308000043,"Loomis St & Archer Ave",KA1503000040,42,-88,42,-88,member,7,Monday
092C8C9E66B35AE6,classic_bike,"2023-12-12 15:30:00","2023-12-12 15:41:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,member,11,Tuesday
EC3356F1DB586C27,classic_bike,"2023-12-26 18:12:00","2023-12-26 18:24:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,member,12,Tuesday
53053827378E9261,electric_bike,"2023-12-30 08:56:00","2023-12-30 09:02:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,member,6,Saturday
13C57EE609E8EA59,electric_bike,"2023-12-28 19:09:00","2023-12-28 19:16:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,member,7,Thursday
B12A7E00F2643F02,classic_bike,"2023-12-14 16:08:00","2023-12-14 16:21:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,member,13,Thursday
C83B1A8DB51028CF,classic_bike,"2023-12-18 15:50:00","2023-12-18 16:04:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,member,14,Monday
9AA798F67B124856,classic_bike,"2023-12-12 19:42:00","2023-12-12 19:49:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,casual,7,Tuesday
48C2C7256058C770,classic_bike,"2023-12-13 05:20:00","2023-12-13 05:24:00","Sangamon St & Washington Blvd",13409,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,casual,4,Wednesday
98C1522942B8FFE5,electric_bike,"2023-12-01 12:41:00","2023-12-01 12:44:00","Southport Ave & Waveland Ave",13235,"Southport Ave & Clark St",TA1308000047,42,-88,42,-88,casual,3,Friday
CE879F9C4249BA23,classic_bike,"2023-12-08 16:20:00","2023-12-08 16:30:00","Southport Ave & Waveland Ave",13235,"Southport Ave & Clark St",TA1308000047,42,-88,42,-88,casual,10,Friday
DED0FAA74BF1E773,classic_bike,"2023-12-21 18:44:00","2023-12-21 18:54:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,casual,10,Thursday
EFFB27FF9726F0D8,electric_bike,"2023-12-09 18:59:00","2023-12-09 19:31:00","St. Clair St & Erie St",13016,"Carpenter St & Huron St",13196,42,-88,42,-88,casual,32,Saturday
EC62AC01B68C7CDC,electric_bike,"2023-12-17 16:14:00","2023-12-17 16:25:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,casual,11,Sunday
7AA9F7CCDBA10E3D,classic_bike,"2023-12-14 19:30:00","2023-12-14 19:42:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,casual,12,Thursday
DE16FEDFB39D72F7,classic_bike,"2023-12-25 07:24:00","2023-12-25 07:35:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,casual,11,Monday
901593E042E6C43F,classic_bike,"2023-12-05 16:26:00","2023-12-05 16:34:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,member,8,Tuesday
B70493499F05D347,electric_bike,"2023-12-10 20:03:00","2023-12-10 20:06:00","Southport Ave & Waveland Ave",13235,"Southport Ave & Clark St",TA1308000047,42,-88,42,-88,casual,3,Sunday
46F433959805C91D,classic_bike,"2023-12-08 15:36:00","2023-12-08 15:50:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,casual,14,Friday
58DA77D60BBA52A2,classic_bike,"2023-12-11 17:20:00","2023-12-11 17:31:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,casual,11,Monday
A94853DAAC92753F,classic_bike,"2023-12-11 11:09:00","2023-12-11 11:22:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,casual,13,Monday
C9EBD576B641628D,electric_bike,"2023-12-23 16:30:00","2023-12-23 16:41:00","St. Clair St & Erie St",13016,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,casual,11,Saturday
8675165CCDA9261D,classic_bike,"2023-12-23 15:29:00","2023-12-23 15:41:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,casual,12,Saturday
0F716CBDF6935EA9,classic_bike,"2023-12-06 18:17:00","2023-12-06 18:22:00","Sangamon St & Washington Blvd",13409,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,casual,5,Wednesday
07B22C8FA6A6EE14,electric_bike,"2023-12-22 13:30:00","2023-12-22 13:33:00","Southport Ave & Waveland Ave",13235,"Southport Ave & Clark St",TA1308000047,42,-88,42,-88,casual,3,Friday
1AA24EF253836BD9,classic_bike,"2023-12-08 18:32:00","2023-12-08 18:47:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,casual,15,Friday
CC645D041AE748C1,electric_bike,"2023-12-02 14:07:00","2023-12-02 14:13:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,member,6,Saturday
90E0252F26395F0D,electric_bike,"2023-12-14 08:43:00","2023-12-14 08:50:00","Halsted St & 35th St",TA1308000043,"Wentworth Ave & 33rd St",15445,42,-88,42,-88,member,7,Thursday
4D840AA6FE35FD18,electric_bike,"2023-12-10 13:38:00","2023-12-10 13:49:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,member,11,Sunday
3515379E9F047E81,classic_bike,"2023-12-16 09:15:00","2023-12-16 09:19:00","Sangamon St & Washington Blvd",13409,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,4,Saturday
77CECA6314C9B737,classic_bike,"2023-12-17 10:17:00","2023-12-17 10:21:00","Sangamon St & Washington Blvd",13409,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,4,Sunday
AABEAAF4CE3F835E,classic_bike,"2023-12-30 16:52:00","2023-12-30 17:02:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,casual,10,Saturday
1C86DEFBBB147956,electric_bike,"2023-12-30 16:52:00","2023-12-30 17:02:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,casual,10,Saturday
4D65E1A52EC73CEA,classic_bike,"2023-12-04 16:03:00","2023-12-04 16:11:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,member,8,Monday
02004774A9A9E7D5,electric_bike,"2023-12-12 18:15:00","2023-12-12 18:28:00","St. Clair St & Erie St",13016,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,13,Tuesday
2C27548244A5C521,classic_bike,"2023-12-01 13:48:00","2023-12-01 13:59:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,member,11,Friday
31A0B654DA453A57,classic_bike,"2023-12-13 19:15:00","2023-12-13 19:30:00","St. Clair St & Erie St",13016,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,15,Wednesday
1B704ADA31516D25,classic_bike,"2023-12-14 13:28:00","2023-12-14 13:39:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,member,11,Thursday
B7D0D2A9C49425CF,classic_bike,"2023-12-06 14:54:00","2023-12-06 15:04:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,member,10,Wednesday
1F656ED3DA17F875,classic_bike,"2023-12-09 14:11:00","2023-12-09 14:24:00","St. Clair St & Erie St",13016,"DuSable Lake Shore Dr & Monroe St",13300,42,-88,42,-88,member,13,Saturday
F92C8FEDE1B20EAE,classic_bike,"2023-12-07 19:15:00","2023-12-07 19:21:00","Sangamon St & Washington Blvd",13409,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,casual,6,Thursday
9CF01EC4A9AE45C5,classic_bike,"2023-12-15 20:08:00","2023-12-15 20:17:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,casual,9,Friday
D4774F1ADD6EA064,classic_bike,"2023-12-02 15:41:00","2023-12-02 15:55:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,casual,14,Saturday
CB0AF75257AF9E16,classic_bike,"2023-12-02 17:20:00","2023-12-02 17:27:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,casual,7,Saturday
0BF9AD03A0FB982A,classic_bike,"2023-12-02 13:42:00","2023-12-02 13:52:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,casual,10,Saturday
0FDD6329D093C898,electric_bike,"2023-12-02 15:41:00","2023-12-02 15:55:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,casual,14,Saturday
CD51947D1AECC766,classic_bike,"2023-12-17 13:54:00","2023-12-17 14:00:00","Southport Ave & Waveland Ave",13235,"Southport Ave & Clark St",TA1308000047,42,-88,42,-88,member,6,Sunday
C9CBDE6BE11FFA8C,classic_bike,"2023-12-20 18:46:00","2023-12-20 18:56:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,casual,10,Wednesday
1A9D38AFDD19391C,electric_bike,"2023-12-14 16:43:00","2023-12-14 16:46:00","Southport Ave & Waveland Ave",13235,"Southport Ave & Clark St",TA1308000047,42,-88,42,-88,casual,3,Thursday
97A8DB822BAA2578,classic_bike,"2023-12-31 21:31:00","2023-12-31 21:51:00","St. Clair St & Erie St",13016,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,casual,20,Sunday
2D669CE7D987565E,classic_bike,"2023-12-13 19:55:00","2023-12-13 20:04:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,casual,9,Wednesday
93690C71D2D361B7,classic_bike,"2023-12-06 21:45:00","2023-12-06 21:54:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,casual,9,Wednesday
B31B8A526CEA0E46,classic_bike,"2023-12-06 11:22:00","2023-12-06 11:34:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,casual,12,Wednesday
77C88E09A4C84BDC,classic_bike,"2023-12-05 21:07:00","2023-12-05 21:16:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,casual,9,Tuesday
38281E49ECFABF60,classic_bike,"2023-12-04 15:10:00","2023-12-04 15:14:00","Southport Ave & Waveland Ave",13235,"Southport Ave & Clark St",TA1308000047,42,-88,42,-88,member,4,Monday
5C92D60DBEEE72BA,classic_bike,"2023-12-17 19:37:00","2023-12-17 19:45:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,member,8,Sunday
B3D81A5BD5D95C53,electric_bike,"2023-12-12 15:31:00","2023-12-12 15:39:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,member,8,Tuesday
EEB81ED92FC55350,electric_bike,"2023-12-21 15:53:00","2023-12-21 16:02:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,member,9,Thursday
18BD51AC9A32186A,electric_bike,"2023-12-15 16:14:00","2023-12-15 16:24:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,member,10,Friday
1921C18CE43F52A0,classic_bike,"2023-12-07 18:04:00","2023-12-07 18:23:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,member,19,Thursday
F012EF9182118B89,classic_bike,"2023-12-06 20:19:00","2023-12-06 20:32:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,member,13,Wednesday
14C3B54853E828E7,classic_bike,"2023-12-26 16:04:00","2023-12-26 16:07:00","Sangamon St & Washington Blvd",13409,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,casual,3,Tuesday
64758817631528A3,electric_bike,"2023-12-10 12:50:00","2023-12-10 12:54:00","Southport Ave & Waveland Ave",13235,"Southport Ave & Clark St",TA1308000047,42,-88,42,-88,member,4,Sunday
2C667F299F543C54,electric_bike,"2023-12-10 13:28:00","2023-12-10 13:35:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,member,7,Sunday
47E8B526C1564BDA,classic_bike,"2023-12-16 19:14:00","2023-12-16 19:24:00","Broadway & Granville Ave",15571,"Glenwood Ave & Touhy Ave",525,42,-88,42,-88,member,10,Saturday
FD49661A0E853CCB,electric_bike,"2023-12-05 17:08:00","2023-12-05 17:16:00","University Ave & 57th St",KA1503000071,"Cornell Ave & Hyde Park Blvd",KA1503000007,42,-88,42,-88,member,8,Tuesday
D69B02311E512843,classic_bike,"2023-12-03 17:14:00","2023-12-03 17:23:00","Broadway & Granville Ave",15571,"Glenwood Ave & Touhy Ave",525,42,-88,42,-88,member,9,Sunday
724D7BD4CACCA88E,classic_bike,"2023-12-12 12:25:00","2023-12-12 12:30:00","Sangamon St & Washington Blvd",13409,"Clinton St & Madison St",TA1305000032,42,-88,42,-88,member,5,Tuesday
D478A7589BF8AF3B,classic_bike,"2023-12-08 21:57:00","2023-12-09 11:16:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,casual,799,Friday
758295AC2F6F6C26,classic_bike,"2023-12-04 21:49:00","2023-12-04 21:57:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,casual,8,Monday
0BEE8E6E3D6FA18B,classic_bike,"2023-12-06 17:34:00","2023-12-06 17:42:00","University Ave & 57th St",KA1503000071,"Shore Dr & 55th St",TA1308000009,42,-88,42,-88,casual,8,Wednesday
